Customer,Count of Customer,Count of Pre Customer,Perc_transac_change,Post TRAN_AMT,Pre TRAN_AMT,Perce_Amnt_change
201017294,17877,10,178670.00%,164643072180.83002,₦149560000.00,109984.96%
214411727,17877,10,178670.00%,164643072180.83002,₦83541700.00,196978.91%
215042893,17877,10,178670.00%,164643072180.83002,₦63193000.00,260440.05%
250035154,17877,10,178670.00%,164643072180.83002,₦64710000.00,254332.19%
252463720,17877,10,178670.00%,164643072180.83002,₦81000000.00,203163.05%
273406739,17877,10,178670.00%,164643072180.83002,₦66451500.00,247664.27%
276403504,17877,10,178670.00%,164643072180.83002,₦92993180.00,176948.55%
277010924,17877,10,178670.00%,164643072180.83002,₦74779340.00,220071.87%
324002559,17877,10,178670.00%,164643072180.83002,₦100200000.00,164214.44%
360416309,17877,10,178670.00%,164643072180.83002,₦79754900.00,206336.31%
366001955,17877,10,178670.00%,164643072180.83002,₦64720000.00,254292.88%
366406751,17877,10,178670.00%,164643072180.83002,₦50000000.00,329186.14%
375009209,17877,10,178670.00%,164643072180.83002,₦71169000.00,231240.99%
386001903,17877,10,178670.00%,164643072180.83002,₦68130000.00,241560.17%
411429268,17877,10,178670.00%,164643072180.83002,₦50000000.00,329186.14%
423004760,17877,10,178670.00%,164643072180.83002,₦88899000.00,185102.39%
495000558,17877,10,178670.00%,164643072180.83002,₦66000000.00,249359.20%
512009665,17877,10,178670.00%,164643072180.83002,₦122930000.00,133832.38%
514404101,17877,10,178670.00%,164643072180.83002,₦67289380.00,244579.13%
528408303,17877,10,178670.00%,164643072180.83002,₦66981000.00,245705.63%
553003602,17877,10,178670.00%,164643072180.83002,₦62985425.00,261298.68%
576015322,17877,10,178670.00%,164643072180.83002,₦77113700.00,213406.90%
609412262,17877,10,178670.00%,164643072180.83002,₦82700000.00,198984.73%
613434175,17877,10,178670.00%,164643072180.83002,₦155700000.00,105643.78%
617003790,17877,10,178670.00%,164643072180.83002,₦64833920.00,253845.89%
623404862,17877,10,178670.00%,164643072180.83002,₦66218500.00,248536.06%
631004370,17877,10,178670.00%,164643072180.83002,₦100605000.00,163552.97%
655404984,17877,10,178670.00%,164643072180.83002,₦58901850.00,279421.05%
681000658,17877,10,178670.00%,164643072180.83002,₦52911850.00,311064.84%
682415621,17877,10,178670.00%,164643072180.83002,₦93974930.00,175098.93%
697000472,17877,10,178670.00%,164643072180.83002,₦92740000.00,177431.89%
697007729,17877,10,178670.00%,164643072180.83002,₦57922650.00,284146.44%
716001274,17877,10,178670.00%,164643072180.83002,₦121677400.00,135211.14%
721408444,17877,10,178670.00%,164643072180.83002,₦81917000.00,200887.67%
737416558,17877,10,178670.00%,164643072180.83002,₦72600000.00,226681.09%
756406745,17877,10,178670.00%,164643072180.83002,₦115837070.00,142033.32%
111064251,17877,9,198533.33%,164643072180.83002,₦47975800.00,343079.42%
119438030,17877,9,198533.33%,164643072180.83002,₦65520000.00,251186.74%
142414426,17877,9,198533.33%,164643072180.83002,₦104979700.00,156733.25%
163406796,17877,9,198533.33%,164643072180.83002,₦66751625.00,246550.28%
167416326,17877,9,198533.33%,164643072180.83002,₦49371575.00,333377.46%
168404335,17877,9,198533.33%,164643072180.83002,₦45000000.00,365773.49%
175441033,17877,9,198533.33%,164643072180.83002,₦45000000.00,365773.49%
192035072,17877,9,198533.33%,164643072180.83002,₦61245800.00,268723.45%
200044024,17877,9,198533.33%,164643072180.83002,₦204313750.00,80483.45%
210417292,17877,9,198533.33%,164643072180.83002,₦70703410.00,232764.40%
220007702,17877,9,198533.33%,164643072180.83002,₦78442000.00,209791.48%
222414558,17877,9,198533.33%,164643072180.83002,₦74312000.00,221456.51%
356038576,17877,9,198533.33%,164643072180.83002,₦56459515.00,291512.62%
375009890,17877,9,198533.33%,164643072180.83002,₦68520500.00,240182.94%
375015284,17877,9,198533.33%,164643072180.83002,₦97004210.00,169627.76%
377001787,17877,9,198533.33%,164643072180.83002,₦69194000.00,237844.15%
411030545,17877,9,198533.33%,164643072180.83002,₦46500000.00,353971.12%
421018393,17877,9,198533.33%,164643072180.83002,₦55962500.00,294102.50%
422009467,17877,9,198533.33%,164643072180.83002,₦63386000.00,259646.75%
422440249,17877,9,198533.33%,164643072180.83002,₦61784000.00,266381.73%
423012844,17877,9,198533.33%,164643072180.83002,₦52053000.00,316198.91%
452413944,17877,9,198533.33%,164643072180.83002,₦56246000.00,292619.61%
497007953,17877,9,198533.33%,164643072180.83002,₦60870000.00,270383.12%
497410571,17877,9,198533.33%,164643072180.83002,₦56717835.00,290184.48%
519418789,17877,9,198533.33%,164643072180.83002,₦58275965.00,282423.12%
553407885,17877,9,198533.33%,164643072180.83002,₦57650000.00,285490.76%
555000821,17877,9,198533.33%,164643072180.83002,₦55939000.00,294226.09%
557002149,17877,9,198533.33%,164643072180.83002,₦63600000.00,258772.76%
570422311,17877,9,198533.33%,164643072180.83002,₦53806000.00,305893.89%
574428270,17877,9,198533.33%,164643072180.83002,₦54865200.00,299986.53%
576013588,17877,9,198533.33%,164643072180.83002,₦96700000.00,170161.71%
577009123,17877,9,198533.33%,164643072180.83002,₦61212165.00,268871.16%
577417055,17877,9,198533.33%,164643072180.83002,₦93780700.00,175461.79%
598004548,17877,9,198533.33%,164643072180.83002,₦73827580.00,222910.25%
612008736,17877,9,198533.33%,164643072180.83002,₦55824000.00,294832.42%
614419392,17877,9,198533.33%,164643072180.83002,₦56995000.00,288772.83%
623001337,17877,9,198533.33%,164643072180.83002,₦71799655.00,229209.00%
636402336,17877,9,198533.33%,164643072180.83002,₦68960000.00,238651.55%
705001665,17877,9,198533.33%,164643072180.83002,₦58452670.00,281569.04%
715409746,17877,9,198533.33%,164643072180.83002,₦81228000.00,202592.51%
715409796,17877,9,198533.33%,164643072180.83002,₦63028195.00,261121.30%
729000170,17877,9,198533.33%,164643072180.83002,₦62750000.00,262279.40%
755422245,17877,9,198533.33%,164643072180.83002,₦54101000.00,304225.38%
772413625,17877,9,198533.33%,164643072180.83002,₦51200000.00,321468.50%
784419737,17877,9,198533.33%,164643072180.83002,₦66130000.00,248868.81%
110016436,17877,8,223362.50%,164643072180.83002,₦59610000.00,276100.42%
130410745,17877,8,223362.50%,164643072180.83002,₦90309000.00,182210.81%
130417450,17877,8,223362.50%,164643072180.83002,₦61191440.00,268962.26%
140085046,17877,8,223362.50%,164643072180.83002,₦90469000.00,181888.39%
142033586,17877,8,223362.50%,164643072180.83002,₦42405000.00,388163.35%
150400237,17877,8,223362.50%,164643072180.83002,₦55477300.00,296675.57%
160407646,17877,8,223362.50%,164643072180.83002,₦58636715.00,280684.95%
162013521,17877,8,223362.50%,164643072180.83002,₦51256300.00,321115.29%
169400625,17877,8,223362.50%,164643072180.83002,₦54527335.00,301845.94%
182402279,17877,8,223362.50%,164643072180.83002,₦101649245.00,161871.76%
186020645,17877,8,223362.50%,164643072180.83002,₦45084000.00,365091.80%
194408690,17877,8,223362.50%,164643072180.83002,₦51750000.00,318050.86%
210451991,17877,8,223362.50%,164643072180.83002,₦60177000.00,273498.01%
219400200,17877,8,223362.50%,164643072180.83002,₦55518500.00,296455.33%
220006562,17877,8,223362.50%,164643072180.83002,₦49470000.00,332713.97%
220018940,17877,8,223362.50%,164643072180.83002,₦61647000.00,266973.94%
221400262,17877,8,223362.50%,164643072180.83002,₦68700000.00,239555.13%
221400335,17877,8,223362.50%,164643072180.83002,₦50668000.00,324844.88%
228003373,17877,8,223362.50%,164643072180.83002,₦40000000.00,411507.68%
228005555,17877,8,223362.50%,164643072180.83002,₦54563000.00,301648.57%
230051757,17877,8,223362.50%,164643072180.83002,₦40000000.00,411507.68%
230412204,17877,8,223362.50%,164643072180.83002,₦186295000.00,88277.61%
250011792,17877,8,223362.50%,164643072180.83002,₦56300000.00,292338.85%
255004799,17877,8,223362.50%,164643072180.83002,₦53425805.00,308071.44%
258007215,17877,8,223362.50%,164643072180.83002,₦65190000.00,252458.79%
275004530,17877,8,223362.50%,164643072180.83002,₦56075000.00,293512.26%
279472063,17877,8,223362.50%,164643072180.83002,₦50732300.00,324433.03%
310017157,17877,8,223362.50%,164643072180.83002,₦55261800.00,297832.88%
314018290,17877,8,223362.50%,164643072180.83002,₦42852500.00,384108.79%
317002612,17877,8,223362.50%,164643072180.83002,₦52926125.00,310980.91%
324008999,17877,8,223362.50%,164643072180.83002,₦64770000.00,254096.50%
356414936,17877,8,223362.50%,164643072180.83002,₦77923400.00,211188.36%
364429883,17877,8,223362.50%,164643072180.83002,₦47588000.00,345876.03%
365005931,17877,8,223362.50%,164643072180.83002,₦64770000.00,254096.50%
370438318,17877,8,223362.50%,164643072180.83002,₦88297000.00,186365.08%
374400293,17877,8,223362.50%,164643072180.83002,₦51600000.00,318975.72%
375005994,17877,8,223362.50%,164643072180.83002,₦47606500.00,345741.58%
375014631,17877,8,223362.50%,164643072180.83002,₦70458175.00,233574.90%
377410822,17877,8,223362.50%,164643072180.83002,₦72736500.00,226255.51%
379020729,17877,8,223362.50%,164643072180.83002,₦48890000.00,336662.27%
402403351,17877,8,223362.50%,164643072180.83002,₦40000000.00,411507.68%
421017488,17877,8,223362.50%,164643072180.83002,₦46192200.00,356330.46%
421024864,17877,8,223362.50%,164643072180.83002,₦93000000.00,176935.56%
421428975,17877,8,223362.50%,164643072180.83002,₦46008000.00,357757.49%
430414778,17877,8,223362.50%,164643072180.83002,₦51663100.00,318586.01%
435022736,17877,8,223362.50%,164643072180.83002,₦57515000.00,286161.10%
440441836,17877,8,223362.50%,164643072180.83002,₦217424750.00,75624.16%
452005888,17877,8,223362.50%,164643072180.83002,₦51320000.00,320716.59%
459012478,17877,8,223362.50%,164643072180.83002,₦71345600.00,230668.36%
486409605,17877,8,223362.50%,164643072180.83002,₦62986335.00,261294.91%
506411505,17877,8,223362.50%,164643072180.83002,₦40000000.00,411507.68%
552433826,17877,8,223362.50%,164643072180.83002,₦40000000.00,411507.68%
576417507,17877,8,223362.50%,164643072180.83002,₦61044000.00,269612.13%
592005168,17877,8,223362.50%,164643072180.83002,₦46927715.00,350744.00%
594001172,17877,8,223362.50%,164643072180.83002,₦58532000.00,281187.28%
617412814,17877,8,223362.50%,164643072180.83002,₦40000000.00,411507.68%
622001357,17877,8,223362.50%,164643072180.83002,₦71800000.00,229207.90%
638417342,17877,8,223362.50%,164643072180.83002,₦48414000.00,339973.27%
687423734,17877,8,223362.50%,164643072180.83002,₦58893180.00,279462.20%
721001727,17877,8,223362.50%,164643072180.83002,₦65438000.00,251501.63%
721410772,17877,8,223362.50%,164643072180.83002,₦85146000.00,193265.60%
750001560,17877,8,223362.50%,164643072180.83002,₦59475000.00,276727.36%
809431927,17877,8,223362.50%,164643072180.83002,₦52799100.00,311729.32%
103005914,17877,7,255285.71%,164643072180.83002,₦42559690.00,386752.14%
142023629,17877,7,255285.71%,164643072180.83002,₦122827000.00,133944.69%
142033522,17877,7,255285.71%,164643072180.83002,₦58320000.00,282209.79%
180038948,17877,7,255285.71%,164643072180.83002,₦62573388.00,263019.96%
181408575,17877,7,255285.71%,164643072180.83002,₦48355880.00,340382.01%
216400433,17877,7,255285.71%,164643072180.83002,₦66390000.00,247893.78%
220009401,17877,7,255285.71%,164643072180.83002,₦55550000.00,296287.17%
220018758,17877,7,255285.71%,164643072180.83002,₦43339000.00,379795.87%
220406770,17877,7,255285.71%,164643072180.83002,₦53873500.00,305510.50%
220411592,17877,7,255285.71%,164643072180.83002,₦44500000.00,369884.43%
221404243,17877,7,255285.71%,164643072180.83002,₦45702515.00,360149.48%
221416825,17877,7,255285.71%,164643072180.83002,₦100361010.00,163950.83%
230413228,17877,7,255285.71%,164643072180.83002,₦264673680.00,62106.06%
237409728,17877,7,255285.71%,164643072180.83002,₦35000000.00,470308.78%
250438595,17877,7,255285.71%,164643072180.83002,₦40266140.00,408787.15%
250438833,17877,7,255285.71%,164643072180.83002,₦75547000.00,217834.63%
255016266,17877,7,255285.71%,164643072180.83002,₦62040500.00,265279.99%
273417813,17877,7,255285.71%,164643072180.83002,₦49360000.00,333455.66%
274433670,17877,7,255285.71%,164643072180.83002,₦35000000.00,470308.78%
281001080,17877,7,255285.71%,164643072180.83002,₦44500000.00,369884.43%
289012261,17877,7,255285.71%,164643072180.83002,₦40835000.00,403091.07%
303000159,17877,7,255285.71%,164643072180.83002,₦43627500.00,377283.70%
312015313,17877,7,255285.71%,164643072180.83002,₦43100000.00,381902.49%
326032510,17877,7,255285.71%,164643072180.83002,₦45150000.00,364557.97%
330023262,17877,7,255285.71%,164643072180.83002,₦38200000.00,430902.81%
356400489,17877,7,255285.71%,164643072180.83002,₦47730000.00,344846.73%
356401324,17877,7,255285.71%,164643072180.83002,₦40320000.00,408240.95%
360426944,17877,7,255285.71%,164643072180.83002,₦51298080.00,320853.67%
364012482,17877,7,255285.71%,164643072180.83002,₦43500000.00,378389.82%
370015057,17877,7,255285.71%,164643072180.83002,₦71671500.00,229619.03%
372021156,17877,7,255285.71%,164643072180.83002,₦63000000.00,261238.21%
372026192,17877,7,255285.71%,164643072180.83002,₦50800000.00,324000.54%
374400526,17877,7,255285.71%,164643072180.83002,₦59588675.00,276199.27%
377008134,17877,7,255285.71%,164643072180.83002,₦42254500.00,389546.24%
377401313,17877,7,255285.71%,164643072180.83002,₦53200540.00,309376.32%
424004965,17877,7,255285.71%,164643072180.83002,₦35000000.00,470308.78%
430404136,17877,7,255285.71%,164643072180.83002,₦37000000.00,444881.28%
440026180,17877,7,255285.71%,164643072180.83002,₦50122600.00,328380.71%
455410610,17877,7,255285.71%,164643072180.83002,₦41703000.00,394699.11%
466011793,17877,7,255285.71%,164643072180.83002,₦41311000.00,398445.36%
482001304,17877,7,255285.71%,164643072180.83002,₦75250000.00,218694.78%
512409707,17877,7,255285.71%,164643072180.83002,₦98636300.00,166819.35%
515400802,17877,7,255285.71%,164643072180.83002,₦43818000.00,375643.01%
568003421,17877,7,255285.71%,164643072180.83002,₦42640310.00,386020.72%
574016606,17877,7,255285.71%,164643072180.83002,₦38400000.00,428658.00%
590408573,17877,7,255285.71%,164643072180.83002,₦35000000.00,470308.78%
622000430,17877,7,255285.71%,164643072180.83002,₦47318500.00,347846.52%
629405885,17877,7,255285.71%,164643072180.83002,₦53586900.00,307145.00%
630002267,17877,7,255285.71%,164643072180.83002,₦48316500.00,340659.52%
631000031,17877,7,255285.71%,164643072180.83002,₦44123000.00,373045.69%
631004306,17877,7,255285.71%,164643072180.83002,₦43567000.00,377807.76%
646000550,17877,7,255285.71%,164643072180.83002,₦44900000.00,366588.36%
654003281,17877,7,255285.71%,164643072180.83002,₦47327000.00,347784.02%
659000253,17877,7,255285.71%,164643072180.83002,₦56095000.00,293407.57%
684407616,17877,7,255285.71%,164643072180.83002,₦39364610.00,418151.50%
714407626,17877,7,255285.71%,164643072180.83002,₦180278500.00,91227.07%
716001986,17877,7,255285.71%,164643072180.83002,₦53900000.00,305360.25%
721002509,17877,7,255285.71%,164643072180.83002,₦52805500.00,311691.52%
721408281,17877,7,255285.71%,164643072180.83002,₦46211000.00,356185.46%
752408432,17877,7,255285.71%,164643072180.83002,₦39950000.00,412022.83%
773412181,17877,7,255285.71%,164643072180.83002,₦59990000.00,274350.86%
105040694,17877,6,297850.00%,164643072180.83002,₦30000000.00,548710.24%
109021682,17877,6,297850.00%,164643072180.83002,₦45100000.00,364962.24%
115006043,17877,6,297850.00%,164643072180.83002,₦30000000.00,548710.24%
146411553,17877,6,297850.00%,164643072180.83002,₦49905000.00,329812.98%
150459275,17877,6,297850.00%,164643072180.83002,₦47340000.00,347688.49%
162408452,17877,6,297850.00%,164643072180.83002,₦42709400.00,385396.10%
163425460,17877,6,297850.00%,164643072180.83002,₦41992185.00,391980.27%
167024583,17877,6,297850.00%,164643072180.83002,₦47075000.00,349646.30%
168013984,17877,6,297850.00%,164643072180.83002,₦40122400.00,410252.00%
194010127,17877,6,297850.00%,164643072180.83002,₦39977000.00,411744.49%
194017746,17877,6,297850.00%,164643072180.83002,₦37500000.00,438948.19%
200041563,17877,6,297850.00%,164643072180.83002,₦37048800.00,444295.15%
201022490,17877,6,297850.00%,164643072180.83002,₦37287000.00,441456.23%
210453388,17877,6,297850.00%,164643072180.83002,₦108823090.00,151194.24%
216010004,17877,6,297850.00%,164643072180.83002,₦80020500.00,205651.12%
216401096,17877,6,297850.00%,164643072180.83002,₦39000000.00,422061.72%
222023906,17877,6,297850.00%,164643072180.83002,₦55400000.00,297089.66%
228408659,17877,6,297850.00%,164643072180.83002,₦104800000.00,157002.17%
230415364,17877,6,297850.00%,164643072180.83002,₦101614000.00,161927.94%
250410985,17877,6,297850.00%,164643072180.83002,₦50500000.00,325925.89%
252034409,17877,6,297850.00%,164643072180.83002,₦37815500.00,435285.15%
255407992,17877,6,297850.00%,164643072180.83002,₦51045000.00,322444.95%
258005080,17877,6,297850.00%,164643072180.83002,₦50957650.00,322997.85%
270002018,17877,6,297850.00%,164643072180.83002,₦34800000.00,473012.28%
297421037,17877,6,297850.00%,164643072180.83002,₦51760500.00,317986.32%
312012221,17877,6,297850.00%,164643072180.83002,₦36052200.00,456579.68%
324016066,17877,6,297850.00%,164643072180.83002,₦74402400.00,221187.31%
346400416,17877,6,297850.00%,164643072180.83002,₦44130050.00,372986.08%
352017730,17877,6,297850.00%,164643072180.83002,₦38657500.00,425802.02%
353029079,17877,6,297850.00%,164643072180.83002,₦36613640.00,449576.88%
356035085,17877,6,297850.00%,164643072180.83002,₦39600000.00,415665.33%
360429766,17877,6,297850.00%,164643072180.83002,₦46959000.00,350510.26%
366401144,17877,6,297850.00%,164643072180.83002,₦42884000.00,383826.57%
370026249,17877,6,297850.00%,164643072180.83002,₦42731800.00,385194.03%
370419129,17877,6,297850.00%,164643072180.83002,₦54953500.00,299504.34%
375002498,17877,6,297850.00%,164643072180.83002,₦42232800.00,389746.45%
